data1,data2,output
1.0719290543159787,0.4029750739000209,0
1.0844793333525695,0.17577988469415962,0
0.07811334099100938,0.2354154018902725,1
0.8051164011632455,-0.2972016370510595,1
0.15568774460065424,0.27029645634186295,1
1.3291891546249999,-0.29069336427557085,1
0.42699406591805783,0.030016901683362296,1
0.30110853473836496,0.8518444543247217,0
1.947760634241024,-0.13962042974505723,1
-1.271337161652207,-0.03803912796716656,0
1.303859565167607,-0.39486254452184905,1
0.5991483427515154,0.5108391072247418,0
0.50427309886053,0.9747753571044272,0
1.8380434759737025,0.04570631032674572,1
1.434185034222247,-0.5209405202245603,1
0.9339877896622637,-0.42734924693747445,1
-0.2861811657880676,0.6524983237839742,0
0.5617586452822252,-0.2628127195396977,1
-0.001687512188016018,0.8857941014753913,0
1.7842301419563749,-0.1280220919932028,1
1.2220930179842246,-0.470582100146503,1
-0.2373710386132032,1.295897954588592,0
0.7273065300809913,-0.48771035925545114,1
1.9347690754930866,0.33224796076931357,1
0.9169897981603855,0.1572477698290737,0
1.8360938683704982,-0.3164902733792908,1
1.1976972748966181,0.1372531823293774,0
-0.060568864106449904,0.13751845150933573,1
-0.5362427936293266,0.6467096879199281,0
2.188803644742232,0.00851281846058849,1
0.10422751863225342,0.41157652910947506,1
-0.676360757606282,1.0459780076929726,0
2.0224112540766614,0.6585554084811795,1
-1.0331763316431406,0.3765372273026244,0
0.18969133189768025,0.4816696709229924,1
0.9045909561903913,0.24717909138734603,0
0.774699643585573,0.08807276285956389,0
0.23994602303645773,1.2190897034052743,0
2.5674271819886267,0.2559617317133736,1
0.16750934443744253,1.0858530168939453,0
-0.7273817759769444,0.9778296789904698,0
0.899370496435225,0.06120520172861698,0
0.5007654124836209,0.93710406259838,0
0.19045770976287776,0.5866049143610447,1
0.9337546555259555,-0.6321518497510109,1
-0.6606186843163813,1.3377463988565284,0
0.7525557564301633,0.9897983978477772,0
-1.233709560481988,0.30632032293641154,0
1.04487955662719,0.5018640558973664,0
0.969962235133033,0.25377503660480827,0
0.04758194850414363,1.1291161342428624,0
0.9499996473902989,0.3565034937015863,0
2.0634919158278593,0.39135708107627315,1
0.9160296256803571,-0.4793219369100957,1
1.7579979099088168,0.09852910997679568,1
-1.2514385593103203,0.640920454058459,0
-0.6775148722856772,0.9586775649575094,0
0.08200192770696539,0.3632963511312106,1
2.028008199965483,-0.24824421961476933,1
2.1063239983303355,-0.10762490825085819,1
0.6883248507355897,-0.023005508381375488,0
0.4647597819971263,-0.4423900374481339,1
-1.0290273595667967,0.4591628557747573,0
0.9490371824538677,0.2950339046295562,0
-0.2713710863695248,1.0987421741184615,0
-0.45688266560336055,1.0240835521441585,0
1.9216448113587872,-0.2522804489366262,1
1.3731535285118168,-0.19399554043302503,1
-0.7928973771732877,0.7569965584540911,0
0.25588088976635176,-0.3445655497801302,1
-0.7268318682577516,0.5389191714662567,0
-1.024578333346571,-0.1503592959467715,0
0.6985100144784366,0.766105920457347,0
1.6942144650792113,-0.08184475131334436,1
0.0247206354926433,1.090502023767573,0
-0.016250339017053857,0.5728759049447525,1
0.5782113665022376,0.6441822463932094,0
0.1562645321836895,1.0244870481456438,0
0.015294606587658438,0.024889914005790187,1
0.9280788770920678,0.3579978188963774,0
1.4239658481532227,-0.5106332960315597,1
0.255735710178969,-0.20418482274613411,1
1.2884344041484403,-0.05493552525202261,1
0.25865062689148177,1.0593399677168382,0
-0.3420092172385933,0.9811683091697867,0
0.2795341260032732,1.0606134007739154,0
0.5814798970587465,-0.34545815071107183,1
-0.8539833454611,1.0978608776331555,0
-1.1051874421028922,0.3689413609892658,0
0.3422102244963683,0.939507690570102,0
2.0209121954038545,0.4834131228828929,1
2.057725312834532,0.2435914790565018,1
0.9516327020623604,-0.6441972892231953,1
0.20940384386768202,0.6076943257980406,1
-0.83152727573139,0.34565269743343074,0
-0.3925732436131291,0.7072052424975549,0
-0.9569149012017444,-0.011802456257008792,0
1.664311639745844,-0.22086326031320835,1
-1.0787805768699317,0.742774744296913,0
0.6884836418458049,-0.016651023330410804,0
0.30183903806303675,0.7079812187353453,0
0.06706892589416596,0.10470691554979686,1
-0.713868747298541,0.6697633280259783,0
-1.4440970924275573,-0.02977447777815473,0
-0.8729514838195108,0.691232540215106,0
1.0876195447439647,-0.48793272301629065,1
1.7195129326091267,-0.1161748675064998,1
-0.21817509738208263,0.4969837814759514,0
0.5780275581297649,0.1846007204656348,1
2.0534238873541244,0.2171948387813752,1
0.037116350039251796,0.1689979989713694,1
0.13228446624258322,0.05275633076814293,1
0.011046296627068922,0.12217800649107333,1
-0.04687956982543354,-0.18499500142389602,1
0.9297909599760973,-0.5879053935467634,1
-1.3313143068725313,0.39496366818583506,0
-0.6554530292970724,0.44019103928006115,0
0.014281523517213929,0.6734905789828813,0
-0.6283054460545218,0.7670642941398099,0
0.6712138413756904,-0.38064546165339175,1
0.603229774784177,1.0167161265010705,0
0.9109373868945747,0.28966704286580464,0
0.875893126211527,0.7876509848178401,0
-0.44033541435876855,0.9586087031182474,0
0.40190079691595476,-0.19358298125081044,1
1.413500880667005,-0.4082554230898091,1
-0.05607498449751759,0.542472765060607,1
-0.45006850563851136,0.5758921535912485,0
-0.7662341614501036,0.027845991490513464,0
0.7049144273301172,-0.32049251637477716,1
0.8188755038631641,0.6026975777890006,0
0.8719905426026839,-0.5695424689730555,1
-0.013673570187850315,0.7603348354886192,0
0.8756252908082922,-0.6414532609807031,1
0.7566032876330048,-0.4733356973022251,1
1.1048725494505822,-0.1469820828955599,0
-0.47736644646516135,1.004338361712528,0
0.9744612325949165,-0.13805312114581952,1
-0.2639292399552385,0.2619479439564916,1
1.9889183738898528,-0.5541142102965144,1
0.08310219505178305,0.2994784635029186,1
-0.9075148549540886,-0.01639614780944021,0
-1.1135313855579458,0.18045104224196018,0
0.6640688006540515,1.1041184095011762,0
0.7665300289596942,0.6013891815594337,0
-1.113953168246471,0.7266202844992331,0
-1.0989980020621426,0.3348529276804618,0
-0.0642007766136127,0.1389292910561103,1
1.6710381981377191,-0.06157225752207691,1
0.7193565031053618,0.6770578897179315,0
2.1357106877631775,0.15288164781077393,1
0.5105416846436386,1.3320106621213732,0
-0.3881562729190213,0.7414339503500931,0
1.932193200396633,0.2803390437921463,1
0.855019391985847,0.7662407762898685,0
-0.23902549462416828,0.8298840258497229,0
0.48060447657017724,0.8602586438644023,0
-0.4955991784350081,0.9661378009753029,0
-0.5738843884304587,0.39347565533815143,0
-0.20041974735900875,0.6433337689429872,0
0.5096510925630089,0.5059786267668996,0
-0.8730968923598769,0.6164451953540302,0
0.13921646417189282,0.26277385744876086,1
0.5101999787570114,0.7963026735191799,0
-1.0582860563066538,0.3759585040398485,0
0.6134148421788922,0.9750663443228774,0
0.7703836989491962,-0.0025790508150993485,0
1.0065540455081354,-0.5368513863349051,1
0.3656945928785733,1.0790168027218365,0
-0.9352143458875355,0.3231194644838581,0
2.032600458024378,-0.5251996738896381,1
0.6526554899698251,0.8805507072016177,0
0.7737497246744095,-0.46132073781056526,1
0.5590963494127446,0.8644301637614729,0
0.37550420103633,1.119503016335626,0
1.1129748235722414,0.15768450086106967,0
0.8702481819194379,-0.5468696515967866,1
-1.228855369548941,0.06122326731379048,0
0.688918498760341,0.7061959245740134,0
1.8571900506022478,0.002638647199947504,1
1.3441880803100064,-0.38163014681157126,1
0.5653137233198691,0.937352104032077,0
0.48138078046699645,0.8972113519156076,0
0.7592454596902665,-0.45162471367275725,1
0.02308715566559222,0.7967797526818198,0
0.28621105818462456,0.9936002376901729,0
1.5272144620557049,-0.08973546364920115,1
-0.5776542410385449,0.5586538628267006,1
0.7307659500041686,0.5799781799670034,0
2.1064176811292468,0.1868685988160405,1
0.9603322163597594,-0.4046894777296014,1
0.2572756120740676,0.9061458747768023,0
0.8541400270909694,0.17308367854936468,0
0.5960638718178086,-0.5851603949184638,1
0.8380979350734813,0.5031637046087029,0
0.1527253065482806,-0.171863593801882,1
0.6316308819925782,0.5277918138893158,0
-0.7300307991814399,1.0155947382794877,0
-1.1450926285634262,0.3094143116216321,0
1.0214992861447074,-0.3010115342758242,1
1.898499148608293,0.253200408166372,1
1.230168163521565,0.08719434428176773,0
-0.8040458018139777,0.3525444571714872,0
0.02401455904646746,0.22206165682312246,1
-0.05932785422556544,0.3030289638771943,1
0.4361111533192137,-0.3357158979460907,1
0.6794203316958305,-0.6632992221432801,1
1.6974124354231621,0.0502299791126046,1
-0.9208232502756899,1.2608633903925577,0
0.710281683673512,0.3075782324847631,0
0.2346144889543605,0.28336275846487147,1
-0.45547017534001305,0.31044868749505783,1
1.7038780694795819,-0.43238735435096987,1
1.2539975483578751,-0.43898078339720337,1
0.13730326819610278,0.771671600562234,0
1.0924615414615162,-0.49239780574890746,1
0.7362036005102712,-0.28496744596849866,1
0.8698247622501126,-0.16815736235812107,1
1.5516694715021937,-0.2082165111132621,1
-0.12168439328331124,0.42059745653866243,1
-1.18514598855863,0.33410074318187105,0
1.011315045809077,0.4575073030933809,0
0.7387029687390885,-0.4584951714211175,1
-0.9475384942886612,0.009598097302317712,0
-0.07024938475871703,0.34460757988621166,1
-1.1110895128142568,0.1380832865126544,0
-0.5380529904570408,0.9701975271385401,0
0.7762676434831386,0.41188031026485317,0
0.9836663526360251,0.23310091651352624,0
0.19792735683851198,-0.08764718850571318,1
-0.019755489684040922,1.252215476526613,0
-0.4721617996059309,0.8746351550485632,0
-0.5846742217402028,0.5824917495565118,0
-0.4831258999780648,1.0361981427797857,0
-1.0802506209212148,0.2751421336927512,0
0.112655338241606,1.3437999589709284,0
1.146307757311548,0.19416330866453727,0
0.24154153181393673,0.9828950692311587,0
-0.567378786142718,0.692301895174836,0
1.6175536410037799,-0.432687396429546,1
-0.09669863601781775,-0.5519740566338607,1
0.2819536896465563,1.0156546441800864,0
0.004229177285058658,-0.0042222399366048935,1
2.025473079536368,0.2855225242691473,1
0.16103794376682706,-0.13845333789947048,1
0.10068978452108542,0.2736445132099005,1
0.2978379943796704,-0.15635462112988274,1
0.5733038285339206,-0.2708724839506653,1
0.6241210387307088,1.0417227032159309,0
0.2849875991008192,-0.2612176752717114,1
0.6020332918815481,-0.3801801353893998,1
0.12092893377481564,-0.02714101071892316,1
1.8640580942800158,-0.09706745779192599,1
-0.7793673018407921,0.32052129600729073,0
0.6169515929503344,1.0000652406929225,0
0.4695255420125977,1.215042021545338,0
-0.04458759481603247,-0.23137794393119054,1
2.1155831221639674,-0.03295798799306783,1
0.5803396867039269,-0.19425159996883556,1
-0.8349133649542092,0.7993780703286694,0
-0.9038010852308139,0.5168281645448322,0
1.0591141470719996,0.2638732598979202,0
1.0150301839855151,0.5683497047965805,0
0.23650664594364534,-0.35868119548428645,1
2.1154859200561273,0.5523369118354424,1
-0.8765624513612579,0.4115878779525288,0
0.8487902331898,0.8999316527091552,0
0.46333680333479055,0.43640612312772664,0
-0.9605124579543073,0.3295567850118089,0
-0.15107614115747378,-0.0755694960871734,1
-0.8474321695676144,0.3290961078645338,0
-1.1834900031673692,0.8282224287413362,0
1.1731129854652653,0.3971830816425559,0
2.1404288225689925,-0.03547356884430593,1
0.8833061895256591,0.36430837280395645,0
-0.07521260544115521,0.7961390713913872,0
2.02289273605348,0.29321432104956036,1
2.2540916227067327,0.4057526896573353,1
2.2410918604747856,0.28762116881941535,1
0.08569810105986742,0.05161882719425559,1
0.16515956364084508,0.2098595142356912,1
0.4575858046533826,-0.2731764396393931,1
1.019501356767965,0.6942652145287382,0
0.44289035890609807,0.22938552938356657,0
-0.8833709690992126,0.4267552270297358,0
-0.14714740041358582,0.2666822087043968,1
1.0595909424930818,-0.005668658791091741,0
1.0032131262912807,0.37670362052922113,0
-0.10751562445090623,0.6619978624225804,0
0.4264383007680999,0.9204489563533873,0
-0.7704388613964932,-0.048253555235905715,0
1.9545826077603041,-0.5867458590951298,1
-0.06992197897684571,-0.0037043032003141324,1
0.7587462290754675,-0.7340568946670076,1
0.7027208674263057,0.7430912625425672,0
-1.2754266502930585,0.47764189388874934,0
0.6416916259651491,0.8613936560856881,0
-1.014412001246145,0.41974368876581014,0
-0.9049717855475542,0.7771909640429788,0
1.4656532357671233,-0.23610033951781886,1
1.781890181272015,-0.24746840142001625,1
0.002016039805628478,-0.43797072934219533,1
0.6207941820884848,1.0532474238171283,0
-0.7222379238072182,0.3893970520409621,0
1.9294739287025364,-0.14080482183544918,1
1.3411522361200454,-0.43843143132528567,1
1.7747322919163984,0.0784332299586912,1
0.6702196073730347,-0.46039480655787685,1
-0.9130238457938022,0.48253465539161655,0
1.9028128568785019,0.5461972132962973,1
0.9042279184808119,-0.5027593165758482,1
-0.026871924777966547,0.772680143633862,0
-0.3240849586503884,0.05770797769898106,1
-0.46325215737514597,0.8760533639091469,0
1.136025486127753,0.11364632571006103,0
-0.4739359050549882,0.7712022832588299,0
1.2304099230291479,-0.68240448979779,1
-0.04980970192631712,1.098460837076802,0
0.16279018036112036,1.38606232050607,0
2.0109294535428983,0.4690190627849688,1
0.8287392529253688,0.07501168840754556,0
-0.7067294282689667,0.6751439309387605,0
0.6247760184252817,-0.4548894090301785,1
1.8492303848559302,0.2690707639209783,1
-0.5985447977886772,0.872489354552944,0
-0.8338544266832861,0.7774556476019023,0
0.034576768336803024,0.01860068105225371,1
1.2485482307515423,-0.3765709908715693,1
0.19891373721567676,1.3594546965351508,0
0.6706195449702264,-0.43696275240486526,1
0.6912798558643721,0.5673762316902125,0
0.34537688239593944,0.15430849379003808,1
0.7803027105187783,0.4033783231026538,0
0.15506042090179248,-0.07426356183602431,1
-0.35730720129580285,0.8744165284663815,0
1.7928548654834873,-0.48184900079883214,1
-1.2066548787628055,0.4168976449887717,0
0.4987567393914881,0.9233364821403212,0
0.9540717804534957,0.4484480349837527,0
0.8653318239979306,-0.6396452024010658,1
-0.9281753010572301,0.5037756031649224,0
0.1828988312476863,0.924894156469465,0
0.07273151458536628,1.091937740745239,0
0.34678527500960676,0.8827618038455542,0
-1.3633011967784405,0.1156078348169531,0
0.8132670692851754,0.945461981945259,0
2.1761197542108666,0.2620439605650096,1
0.15593053573461946,0.3861582343328568,1
1.2138099917842489,-0.3655969803908994,1
0.3561906960579251,0.08918769657815309,1
0.86828167698309,0.6270984231408775,0
0.6918581920586919,0.7637857909599036,0
-1.0959341260154243,0.059816764122855526,0
0.711339135238203,-0.2852180297191197,1
0.8963923258978929,0.11856851687731013,0
1.508132391898374,-0.21464022842615085,1
1.8920116702056249,0.027494765824142585,1
-0.5790938810460153,0.7312502985286359,0
-0.0631975044988139,0.984219451331601,0
1.1881032384008765,0.5720428076880557,0
-0.8240584441284403,0.7590753317237964,0
0.3429716053948202,0.8883267107062107,0
2.3585845182661744,0.5447910556179468,1
1.3461776698886005,-0.2425092883424046,1
0.9693042120297743,-0.4355516859017369,1
0.27668453602037424,1.0665473049633831,0
-0.999222912044269,-0.045750521224537544,0
0.5148941496101499,-0.1308107547784173,1
-0.35466053099791595,0.4936996734051743,0
-0.6443995118343155,1.037151122347209,0
2.0876587144672403,0.12575460852865553,1
0.47828795081916103,0.7242770192206812,0
0.5778949715834628,0.2978252974552616,0
1.3804969701956133,-0.22230092375358584,1
0.6471719888265685,0.5583862835712936,0
-0.6270742658952836,1.0401331248725953,0
1.9065986836648108,0.08917793804004845,1
0.7007853969968104,0.6215701041397264,0
-0.7444441423646667,-0.04271126608582307,0
-0.8886895891788273,0.6936563996880365,0
0.19216799274241014,-0.05271260333406416,1
-0.15424840785506005,1.1056133209851111,0
0.6056310206727715,0.14450408736662246,0
1.5716356306472807,-0.6940042930159376,1
1.3969471691624091,-0.33417644566692256,1
1.1176147240993026,-0.26609315040066284,1
-0.7823549637731808,0.6774405493428325,0
-0.16625354698177347,0.29918446719665864,1
-0.06890916509562456,-0.6410460272944514,1
0.9996841471873993,0.45708339670613485,0
0.5026134096141638,0.8793155254550259,0
-0.009179617941730608,0.8110856258903743,0
1.4299716155197013,-0.2960027924523392,1
0.4165948153162137,-0.21799899104693615,1
1.0675222128421642,-0.4362028206243062,1
1.8089266566293931,-0.38097599629915435,1
0.6975470894080702,0.7473356960111804,0
-0.16600157785431413,0.8431053128821001,0
0.017060823784393137,-0.08056102383781977,1
-0.284159114777815,0.019872503452107254,1
0.6378134701851208,-0.3433159824509425,1
1.2043000660381524,-0.06596625599209154,0
0.7826822457078482,0.8968791652816246,0
-0.2602649402056345,0.9405157533862533,0
0.1122410816232092,0.8695342908198876,0
0.46662856726763297,-0.42858801880217196,1
1.8290629357313322,0.28863936730347417,1
0.43540518373961745,1.1633562772425234,0
0.8021837904673368,0.7907834609619383,0
0.3856890749875309,0.3704061798024091,1
-0.14746955254844102,-0.25649529866900117,1
0.7185386381004952,0.835387132761662,0
-0.14142075033218243,0.9938974188708619,0
1.4808147079300633,-0.7208228076538304,1
1.0104556358856802,-0.12234332195491393,1
0.6310510494932962,-0.3295407304184617,1
0.4118914397675326,-0.4126449515102662,1
1.9407655210160992,-0.10613386187854967,1
0.09056890512601026,0.42184384522917656,1
2.2913599669786917,0.5279323842116704,1
1.418312234428629,0.3009436591686119,0
1.8226141528061786,-0.07365460689350614,1
0.4620781836573483,0.3936171541675029,0
1.5523712601978608,-0.7162507634670421,1
0.5647504651959165,0.632327627611111,0
0.8160642528133858,-0.03331987848650245,0
-0.038589939051436845,0.4321754495301333,1
1.1715807566480803,0.18211262354099994,0
2.0805317938407906,0.870803277102499,1
2.0072718608544795,0.10093433835760843,1
-0.15137450268319935,0.3668373441976966,1
1.7792955792280931,0.26212998442035323,1
-0.9721452556806172,-0.31310915074080725,0
-0.2130599802243737,1.193070382639178,0
0.7231580597160142,-0.610978910326106,1
1.4437024516956274,-0.5663574120488019,1
0.31990547495940924,0.951831904690275,0
1.141036959514358,0.46922492702534957,0
2.1443849865949454,0.11199035295937158,1
-0.8958069074855775,0.25754659256732476,0
1.8130271475131334,0.27094439023801387,1
-0.8264946035064717,0.30940379896362646,0
-0.048924164683296856,0.9303066410877295,0
1.2772707693951313,0.13265526610334524,0
2.0795620892566067,0.25391288170803594,1
-0.46071193038641994,0.9396381285898451,0
-0.7469813769432039,-0.15904434899489042,0
2.0211193132081853,0.4516829430113447,1
1.6676526186168432,-0.17909948587679883,1
0.7291140088064081,-0.6082075897598246,1
1.2053075563985756,-0.4677273002943455,1
0.8779707690736721,0.842442701285384,0
1.219585342190846,-0.14474285318870275,1
1.8311278286193662,0.006230755249061359,1
0.09437406106730628,0.650234095240852,1
2.350259824959586,0.16315294469899677,1
1.296620604285971,-0.5932146396624687,1
0.06800393720639783,0.30957183133246446,1
2.0866285665088515,0.4038059801730356,1
0.15957606730648483,0.7134266130077226,0
1.4731924700952228,0.1921646804767519,1
0.8931385402188591,0.9733565260688087,0
1.1212241687046174,-0.15149101539513649,1
1.9486356403159686,0.21934246564469662,1
0.8417390025667517,-0.5854318803223338,1
0.775510310116631,0.6110544816938495,0
-0.13512209648783183,1.2317385185987142,0
0.5922906365850499,-0.5687244029959021,1
1.0190722837677246,0.3672824802427639,0
-1.2076065399743567,0.7260677288802946,0
-0.4975433834392765,0.39021695081499014,0
0.9939538816481805,-0.7293279883074868,1
0.14412942952078966,-0.11050887772096982,1
1.1704176411734215,-0.39976883148967635,1
0.3115788944321997,-0.4556708500510191,1
0.3714794004304627,0.6100538642434086,0
0.9261579010724788,0.37331513189058424,0
0.6290595400323445,0.9945851287045305,0
-1.1307795914341128,0.27100860573047864,0
2.048555606585949,-0.2412529036030443,1
0.30104922883176316,0.728357483136965,0
0.7698358947876096,-0.2885229330190948,1
1.5114118143790043,-0.08614398163892267,1
0.8659356026682218,-0.6715868991784368,1
0.7464409235756485,-0.12266292214476988,0
